airline,A,B,country_A,lon_A,lat_A,country_B,lon_B,lat_B,color,AB
DL,DTW,FWA,US,-83.35340118408203,42.212398529052734,US,-85.19509888,40.97850037,#ff0000,DTW_FWA
AA,DCA,ALB,US,-77.037697,38.8521,US,-73.80169677734375,42.74829864501953,#6cff7d,DCA_ALB
AA,PHL,BUF,US,-75.24109649658203,39.87189865112305,US,-78.73220062,42.94049835,#6cff7d,PHL_BUF
AA,ORD,SCE,US,-87.9048,41.9786,US,-77.84870147710001,40.8493003845,#6cff7d,ORD_SCE
DL,ATL,DAB,US,-84.428101,33.6367,US,-81.058098,29.179899,#ff0000,ATL_DAB
UA,IAH,LIT,US,-95.34140014648438,29.984399795532227,US,-92.2242965698,34.729400634799994,#426ae1,IAH_LIT
UA,HNL,EWR,US,-157.924228,21.32062,US,-74.168701171875,40.692501068115234,#426ae1,HNL_EWR
UA,IAH,MFE,US,-95.34140014648438,29.984399795532227,US,-98.23860168,26.17580032,#426ae1,IAH_MFE
AA,ORD,SDF,US,-87.9048,41.9786,US,-85.736,38.1744,#6cff7d,ORD_SDF
DL,LGA,MIA,US,-73.872597,40.777199,US,-80.29060363769531,25.79319953918457,#ff0000,LGA_MIA
AA,ORD,DAY,US,-87.9048,41.9786,US,-84.21939849853516,39.902400970458984,#6cff7d,ORD_DAY
UA,IAH,GSP,US,-95.34140014648438,29.984399795532227,US,-82.2189025879,34.8956985474,#426ae1,IAH_GSP
DL,MSP,FCA,US,-93.221802,44.882,US,-114.25599670410156,48.31050109863281,#ff0000,MSP_FCA
DL,ATL,TYS,US,-84.428101,33.6367,US,-83.9940033,35.81100082,#ff0000,ATL_TYS
AA,ORD,DSM,US,-87.9048,41.9786,US,-93.66310119628906,41.534000396728516,#6cff7d,ORD_DSM
UA,LAX,SBA,US,-118.407997,33.942501,US,-119.8399963,34.42620087,#426ae1,LAX_SBA
UA,DEN,BZN,US,-104.672996521,39.861698150635,US,-111.1529999,45.77750015,#426ae1,DEN_BZN
UA,IAD,MHT,US,-77.45580292,38.94449997,US,-71.435699,42.932598,#426ae1,IAD_MHT
UA,ORD,ROC,US,-87.9048,41.9786,US,-77.67240142822266,43.118900299072266,#426ae1,ORD_ROC
UA,IAH,BHM,US,-95.34140014648438,29.984399795532227,US,-86.75350189,33.56290054,#426ae1,IAH_BHM
AA,ORD,TPA,US,-87.9048,41.9786,US,-82.533203125,27.975500106811523,#6cff7d,ORD_TPA
UA,ORD,ABE,US,-87.9048,41.9786,US,-75.44080352783203,40.652099609375,#426ae1,ORD_ABE
AA,DFW,ICT,US,-97.038002,32.896801,US,-97.433098,37.649899,#6cff7d,DFW_ICT
UA,IAD,GSO,US,-77.45580292,38.94449997,US,-79.93730163574219,36.097801208496094,#426ae1,IAD_GSO
DL,DTW,SNA,US,-83.35340118408203,42.212398529052734,US,-117.8679962,33.67570114,#ff0000,DTW_SNA
DL,ATL,DHN,US,-84.428101,33.6367,US,-85.44960021972656,31.321300506591797,#ff0000,ATL_DHN
UA,DEN,GRR,US,-104.672996521,39.861698150635,US,-85.52279663,42.88079834,#426ae1,DEN_GRR
UA,IAD,FLL,US,-77.45580292,38.94449997,US,-80.152702,26.072599,#426ae1,IAD_FLL
DL,DTW,AVP,US,-83.35340118408203,42.212398529052734,US,-75.72339630130001,41.338500976599995,#ff0000,DTW_AVP
AA,PHL,MKE,US,-75.24109649658203,39.87189865112305,US,-87.89659881591797,42.947200775146484,#6cff7d,PHL_MKE
AA,CLT,LAX,US,-80.94309997558594,35.2140007019043,US,-118.407997,33.942501,#6cff7d,CLT_LAX
DL,SLC,TUS,US,-111.97799682617188,40.78839874267578,US,-110.938053,32.115004,#ff0000,SLC_TUS
AA,DFW,BWI,US,-97.038002,32.896801,US,-76.668297,39.1754,#6cff7d,DFW_BWI
UA,IAH,BWI,US,-95.34140014648438,29.984399795532227,US,-76.668297,39.1754,#426ae1,IAH_BWI
AA,PHL,TPA,US,-75.24109649658203,39.87189865112305,US,-82.533203125,27.975500106811523,#6cff7d,PHL_TPA
UA,ORD,MLI,US,-87.9048,41.9786,US,-90.50749969482422,41.44850158691406,#426ae1,ORD_MLI
DL,SLC,SNA,US,-111.97799682617188,40.78839874267578,US,-117.8679962,33.67570114,#ff0000,SLC_SNA
DL,DTW,RDU,US,-83.35340118408203,42.212398529052734,US,-78.7874984741211,35.877601623535156,#ff0000,DTW_RDU
DL,JFK,BWI,US,-73.7789,40.639801,US,-76.668297,39.1754,#ff0000,JFK_BWI
DL,DTW,PDX,US,-83.35340118408203,42.212398529052734,US,-122.5979996,45.58869934,#ff0000,DTW_PDX
DL,SEA,BNA,US,-122.308998,47.449001,US,-86.6781997680664,36.1245002746582,#ff0000,SEA_BNA
AA,PHX,EUG,US,-112.01200103759766,33.43429946899414,US,-123.21199798583984,44.12459945678711,#6cff7d,PHX_EUG
AA,CLT,SEA,US,-80.94309997558594,35.2140007019043,US,-122.308998,47.449001,#6cff7d,CLT_SEA
DL,LAX,PDX,US,-118.407997,33.942501,US,-122.5979996,45.58869934,#ff0000,LAX_PDX
DL,SLC,CPR,US,-111.97799682617188,40.78839874267578,US,-106.463997,42.908001,#ff0000,SLC_CPR
DL,ATL,MLI,US,-84.428101,33.6367,US,-90.50749969482422,41.44850158691406,#ff0000,ATL_MLI
AA,CLT,MSN,US,-80.94309997558594,35.2140007019043,US,-89.3375015258789,43.13990020751953,#6cff7d,CLT_MSN
UA,ORD,ELP,US,-87.9048,41.9786,US,-106.3779984,31.80719948,#426ae1,ORD_ELP
AA,DCA,CAK,US,-77.037697,38.8521,US,-81.44219970703125,40.916099548339844,#6cff7d,DCA_CAK
AA,LGA,ILM,US,-73.872597,40.777199,US,-77.90260314941406,34.270599365234375,#6cff7d,LGA_ILM
UA,SFO,ABQ,US,-122.375,37.61899948120117,US,-106.609001,35.040199,#426ae1,SFO_ABQ
AA,DFW,LBB,US,-97.038002,32.896801,US,-101.822998,33.663601,#6cff7d,DFW_LBB
DL,DTW,SDF,US,-83.35340118408203,42.212398529052734,US,-85.736,38.1744,#ff0000,DTW_SDF
AA,DFW,BIL,US,-97.038002,32.896801,US,-108.54299926757812,45.807701110839844,#6cff7d,DFW_BIL
UA,IAH,MOT,US,-95.34140014648438,29.984399795532227,US,-101.27999877929688,48.2593994140625,#426ae1,IAH_MOT
AA,PHX,HNL,US,-112.01200103759766,33.43429946899414,US,-157.924228,21.32062,#6cff7d,PHX_HNL
DL,ATL,AVP,US,-84.428101,33.6367,US,-75.72339630130001,41.338500976599995,#ff0000,ATL_AVP
DL,ATL,HOU,US,-84.428101,33.6367,US,-95.27890015,29.64539909,#ff0000,ATL_HOU
AA,JFK,SFO,US,-73.7789,40.639801,US,-122.375,37.61899948120117,#6cff7d,JFK_SFO
AA,CLT,ERI,US,-80.94309997558594,35.2140007019043,US,-80.1738667488,42.0831270134,#6cff7d,CLT_ERI
UA,DEN,OGG,US,-104.672996521,39.861698150635,US,-156.429993,20.8986,#426ae1,DEN_OGG
AA,CLT,LEX,US,-80.94309997558594,35.2140007019043,US,-84.60590362548828,38.0364990234375,#6cff7d,CLT_LEX
DL,ATL,COS,US,-84.428101,33.6367,US,-104.700996,38.805801,#ff0000,ATL_COS
AA,CLT,TLH,US,-80.94309997558594,35.2140007019043,US,-84.35030364990234,30.396499633789062,#6cff7d,CLT_TLH
AA,CLT,IAH,US,-80.94309997558594,35.2140007019043,US,-95.34140014648438,29.984399795532227,#6cff7d,CLT_IAH
UA,SFO,RDU,US,-122.375,37.61899948120117,US,-78.7874984741211,35.877601623535156,#426ae1,SFO_RDU
UA,EWR,PHX,US,-74.168701171875,40.692501068115234,US,-112.01200103759766,33.43429946899414,#426ae1,EWR_PHX
DL,SLC,CDC,US,-111.97799682617188,40.78839874267578,US,-113.0989990234375,37.70100021362305,#ff0000,SLC_CDC
AA,ORD,MDT,US,-87.9048,41.9786,US,-76.7633972168,40.1935005188,#6cff7d,ORD_MDT
AA,DFW,MDT,US,-97.038002,32.896801,US,-76.7633972168,40.1935005188,#6cff7d,DFW_MDT
DL,LAX,SJC,US,-118.407997,33.942501,US,-121.929001,37.362598,#ff0000,LAX_SJC
UA,IAD,SAT,US,-77.45580292,38.94449997,US,-98.469803,29.533701,#426ae1,IAD_SAT
UA,IAH,PHX,US,-95.34140014648438,29.984399795532227,US,-112.01200103759766,33.43429946899414,#426ae1,IAH_PHX
UA,ORD,STL,US,-87.9048,41.9786,US,-90.370003,38.748697,#426ae1,ORD_STL
AA,CLT,SBY,US,-80.94309997558594,35.2140007019043,US,-75.51029968261719,38.34049987792969,#6cff7d,CLT_SBY
UA,SFO,OMA,US,-122.375,37.61899948120117,US,-95.894096,41.3032,#426ae1,SFO_OMA
AA,PHL,GSO,US,-75.24109649658203,39.87189865112305,US,-79.93730163574219,36.097801208496094,#6cff7d,PHL_GSO
DL,LGA,CHA,US,-73.872597,40.777199,US,-85.20379638671875,35.035301208496094,#ff0000,LGA_CHA
UA,IAH,COS,US,-95.34140014648438,29.984399795532227,US,-104.700996,38.805801,#426ae1,IAH_COS
UA,ORD,SNA,US,-87.9048,41.9786,US,-117.8679962,33.67570114,#426ae1,ORD_SNA
AA,PHX,OKC,US,-112.01200103759766,33.43429946899414,US,-97.60070037841797,35.39310073852539,#6cff7d,PHX_OKC
DL,SLC,DEN,US,-111.97799682617188,40.78839874267578,US,-104.672996521,39.861698150635,#ff0000,SLC_DEN
DL,ATL,TPA,US,-84.428101,33.6367,US,-82.533203125,27.975500106811523,#ff0000,ATL_TPA
UA,DEN,PUB,US,-104.672996521,39.861698150635,US,-104.49700164794922,38.289100646972656,#426ae1,DEN_PUB
DL,ATL,ORD,US,-84.428101,33.6367,US,-87.9048,41.9786,#ff0000,ATL_ORD
DL,ATL,DTW,US,-84.428101,33.6367,US,-83.35340118408203,42.212398529052734,#ff0000,ATL_DTW
DL,ATL,CLE,US,-84.428101,33.6367,US,-81.8498001099,41.4117012024,#ff0000,ATL_CLE
AA,DFW,MEI,US,-97.038002,32.896801,US,-88.75189971923828,32.33259963989258,#6cff7d,DFW_MEI
DL,DTW,SCE,US,-83.35340118408203,42.212398529052734,US,-77.84870147710001,40.8493003845,#ff0000,DTW_SCE
DL,SLC,PIH,US,-111.97799682617188,40.78839874267578,US,-112.59600067138672,42.9098014831543,#ff0000,SLC_PIH
AA,MIA,PHX,US,-80.29060363769531,25.79319953918457,US,-112.01200103759766,33.43429946899414,#6cff7d,MIA_PHX
UA,HNL,DEN,US,-157.924228,21.32062,US,-104.672996521,39.861698150635,#426ae1,HNL_DEN
AA,PHL,GRR,US,-75.24109649658203,39.87189865112305,US,-85.52279663,42.88079834,#6cff7d,PHL_GRR
UA,SFO,AUS,US,-122.375,37.61899948120117,US,-97.6698989868164,30.194499969482422,#426ae1,SFO_AUS
DL,MSP,ORD,US,-93.221802,44.882,US,-87.9048,41.9786,#ff0000,MSP_ORD
AA,CLT,SGF,US,-80.94309997558594,35.2140007019043,US,-93.38860321,37.24570084,#6cff7d,CLT_SGF
UA,ORD,SHD,US,-87.9048,41.9786,US,-78.8964004517,38.2638015747,#426ae1,ORD_SHD
UA,IAH,HSV,US,-95.34140014648438,29.984399795532227,US,-86.775100708008,34.637199401855,#426ae1,IAH_HSV
DL,CVG,SLC,US,-84.667801,39.048801,US,-111.97799682617188,40.78839874267578,#ff0000,CVG_SLC
DL,ATL,GSP,US,-84.428101,33.6367,US,-82.2189025879,34.8956985474,#ff0000,ATL_GSP
AA,LAX,EUG,US,-118.407997,33.942501,US,-123.21199798583984,44.12459945678711,#6cff7d,LAX_EUG
AA,PHX,BUR,US,-112.01200103759766,33.43429946899414,US,-118.35900115966797,34.20069885253906,#6cff7d,PHX_BUR
UA,HNL,IAD,US,-157.924228,21.32062,US,-77.45580292,38.94449997,#426ae1,HNL_IAD
DL,LGA,CHS,US,-73.872597,40.777199,US,-80.04049683,32.89860153,#ff0000,LGA_CHS
DL,JFK,MIA,US,-73.7789,40.639801,US,-80.29060363769531,25.79319953918457,#ff0000,JFK_MIA
AA,ORD,PDX,US,-87.9048,41.9786,US,-122.5979996,45.58869934,#6cff7d,ORD_PDX
DL,LAX,SEA,US,-118.407997,33.942501,US,-122.308998,47.449001,#ff0000,LAX_SEA
UA,EWR,JAX,US,-74.168701171875,40.692501068115234,US,-81.68789672851562,30.49410057067871,#426ae1,EWR_JAX
UA,SFO,SAN,US,-122.375,37.61899948120117,US,-117.190002441,32.7336006165,#426ae1,SFO_SAN
AA,ORD,MSN,US,-87.9048,41.9786,US,-89.3375015258789,43.13990020751953,#6cff7d,ORD_MSN
AA,LAX,MCO,US,-118.407997,33.942501,US,-81.30899810791016,28.429399490356445,#6cff7d,LAX_MCO
AA,CLT,PDX,US,-80.94309997558594,35.2140007019043,US,-122.5979996,45.58869934,#6cff7d,CLT_PDX
DL,MSP,BJI,US,-93.221802,44.882,US,-94.93370056,47.50939941,#ff0000,MSP_BJI
UA,DEN,FLL,US,-104.672996521,39.861698150635,US,-80.152702,26.072599,#426ae1,DEN_FLL
DL,JFK,DEN,US,-73.7789,40.639801,US,-104.672996521,39.861698150635,#ff0000,JFK_DEN
DL,ATL,HPN,US,-84.428101,33.6367,US,-73.70760345458984,41.06700134277344,#ff0000,ATL_HPN
AA,ORD,LEX,US,-87.9048,41.9786,US,-84.60590362548828,38.0364990234375,#6cff7d,ORD_LEX
AA,ORD,ALB,US,-87.9048,41.9786,US,-73.80169677734375,42.74829864501953,#6cff7d,ORD_ALB
AA,MIA,SEA,US,-80.29060363769531,25.79319953918457,US,-122.308998,47.449001,#6cff7d,MIA_SEA
UA,IAH,RIC,US,-95.34140014648438,29.984399795532227,US,-77.3197021484375,37.50519943237305,#426ae1,IAH_RIC
DL,DCA,DTW,US,-77.037697,38.8521,US,-83.35340118408203,42.212398529052734,#ff0000,DCA_DTW
UA,IAH,ORF,US,-95.34140014648438,29.984399795532227,US,-76.20120239257812,36.89459991455078,#426ae1,IAH_ORF
DL,DTW,DFW,US,-83.35340118408203,42.212398529052734,US,-97.038002,32.896801,#ff0000,DTW_DFW
DL,DTW,MDW,US,-83.35340118408203,42.212398529052734,US,-87.752403,41.785999,#ff0000,DTW_MDW
UA,SFO,MMH,US,-122.375,37.61899948120117,US,-118.8379974,37.62409973,#426ae1,SFO_MMH
DL,JFK,SAT,US,-73.7789,40.639801,US,-98.469803,29.533701,#ff0000,JFK_SAT
UA,ORD,XNA,US,-87.9048,41.9786,US,-94.306801,36.281898,#426ae1,ORD_XNA
DL,LGA,DCA,US,-73.872597,40.777199,US,-77.037697,38.8521,#ff0000,LGA_DCA
DL,BOS,RDU,US,-71.00520325,42.36429977,US,-78.7874984741211,35.877601623535156,#ff0000,BOS_RDU
DL,BOS,IND,US,-71.00520325,42.36429977,US,-86.294403,39.7173,#ff0000,BOS_IND
AA,DCA,SRQ,US,-77.037697,38.8521,US,-82.55439758300781,27.39539909362793,#6cff7d,DCA_SRQ
AA,CLT,STL,US,-80.94309997558594,35.2140007019043,US,-90.370003,38.748697,#6cff7d,CLT_STL
AA,DFW,CMH,US,-97.038002,32.896801,US,-82.891899,39.998001,#6cff7d,DFW_CMH
DL,LAX,IND,US,-118.407997,33.942501,US,-86.294403,39.7173,#ff0000,LAX_IND
UA,IAD,TPA,US,-77.45580292,38.94449997,US,-82.533203125,27.975500106811523,#426ae1,IAD_TPA
AA,LGA,PIT,US,-73.872597,40.777199,US,-80.23290253,40.49150085,#6cff7d,LGA_PIT
AA,DCA,TPA,US,-77.037697,38.8521,US,-82.533203125,27.975500106811523,#6cff7d,DCA_TPA
UA,EWR,PWM,US,-74.168701171875,40.692501068115234,US,-70.309303,43.646198,#426ae1,EWR_PWM
UA,DEN,FLG,US,-104.672996521,39.861698150635,US,-111.6709976,35.13850021,#426ae1,DEN_FLG
AA,CLT,JAX,US,-80.94309997558594,35.2140007019043,US,-81.68789672851562,30.49410057067871,#6cff7d,CLT_JAX
DL,ATL,TRI,US,-84.428101,33.6367,US,-82.407401,36.475201,#ff0000,ATL_TRI
AA,PHX,SJC,US,-112.01200103759766,33.43429946899414,US,-121.929001,37.362598,#6cff7d,PHX_SJC
AA,ORD,DBQ,US,-87.9048,41.9786,US,-90.70950317,42.40200043,#6cff7d,ORD_DBQ
DL,SLC,BOI,US,-111.97799682617188,40.78839874267578,US,-116.223,43.5644,#ff0000,SLC_BOI
AA,BOS,CLT,US,-71.00520325,42.36429977,US,-80.94309997558594,35.2140007019043,#6cff7d,BOS_CLT
DL,ATL,LIT,US,-84.428101,33.6367,US,-92.2242965698,34.729400634799994,#ff0000,ATL_LIT
UA,ORD,EAR,US,-87.9048,41.9786,US,-99.00679779,40.72700119,#426ae1,ORD_EAR
DL,ATL,CRW,US,-84.428101,33.6367,US,-81.59320068359375,38.37310028076172,#ff0000,ATL_CRW
DL,CVG,IAH,US,-84.667801,39.048801,US,-95.34140014648438,29.984399795532227,#ff0000,CVG_IAH
DL,SEA,SMF,US,-122.308998,47.449001,US,-121.59100341796875,38.69540023803711,#ff0000,SEA_SMF
AA,DFW,PNS,US,-97.038002,32.896801,US,-87.1866,30.4734,#6cff7d,DFW_PNS
DL,SLC,OKC,US,-111.97799682617188,40.78839874267578,US,-97.60070037841797,35.39310073852539,#ff0000,SLC_OKC
UA,DEN,MCI,US,-104.672996521,39.861698150635,US,-94.713898,39.2976,#426ae1,DEN_MCI
AA,BOS,JFK,US,-71.00520325,42.36429977,US,-73.7789,40.639801,#6cff7d,BOS_JFK
UA,CLE,MCO,US,-81.8498001099,41.4117012024,US,-81.30899810791016,28.429399490356445,#426ae1,CLE_MCO
DL,LAX,DFW,US,-118.407997,33.942501,US,-97.038002,32.896801,#ff0000,LAX_DFW
UA,IAH,SMF,US,-95.34140014648438,29.984399795532227,US,-121.59100341796875,38.69540023803711,#426ae1,IAH_SMF
DL,JFK,MSP,US,-73.7789,40.639801,US,-93.221802,44.882,#ff0000,JFK_MSP
UA,DEN,SLN,US,-104.672996521,39.861698150635,US,-97.6521987915039,38.79100036621094,#426ae1,DEN_SLN
UA,SFO,MCI,US,-122.375,37.61899948120117,US,-94.713898,39.2976,#426ae1,SFO_MCI
DL,LAS,SAN,US,-115.1520004,36.08010101,US,-117.190002441,32.7336006165,#ff0000,LAS_SAN
AA,DCA,CMH,US,-77.037697,38.8521,US,-82.891899,39.998001,#6cff7d,DCA_CMH
UA,ORD,ABQ,US,-87.9048,41.9786,US,-106.609001,35.040199,#426ae1,ORD_ABQ
AA,DCA,PWM,US,-77.037697,38.8521,US,-70.309303,43.646198,#6cff7d,DCA_PWM
DL,DTW,CLT,US,-83.35340118408203,42.212398529052734,US,-80.94309997558594,35.2140007019043,#ff0000,DTW_CLT
DL,ATL,MIA,US,-84.428101,33.6367,US,-80.29060363769531,25.79319953918457,#ff0000,ATL_MIA
DL,RDU,CMH,US,-78.7874984741211,35.877601623535156,US,-82.891899,39.998001,#ff0000,RDU_CMH
AA,DFW,EWR,US,-97.038002,32.896801,US,-74.168701171875,40.692501068115234,#6cff7d,DFW_EWR
DL,ATL,PWM,US,-84.428101,33.6367,US,-70.309303,43.646198,#ff0000,ATL_PWM
AA,PHX,GJT,US,-112.01200103759766,33.43429946899414,US,-108.527000427,39.1223983765,#6cff7d,PHX_GJT
UA,IAH,SJC,US,-95.34140014648438,29.984399795532227,US,-121.929001,37.362598,#426ae1,IAH_SJC
UA,DEN,BUR,US,-104.672996521,39.861698150635,US,-118.35900115966797,34.20069885253906,#426ae1,DEN_BUR
DL,MSP,DEN,US,-93.221802,44.882,US,-104.672996521,39.861698150635,#ff0000,MSP_DEN
DL,CVG,EWR,US,-84.667801,39.048801,US,-74.168701171875,40.692501068115234,#ff0000,CVG_EWR
UA,IAD,AVL,US,-77.45580292,38.94449997,US,-82.541801,35.436199,#426ae1,IAD_AVL
AA,MIA,ATL,US,-80.29060363769531,25.79319953918457,US,-84.428101,33.6367,#6cff7d,MIA_ATL
AA,LGA,CHO,US,-73.872597,40.777199,US,-78.4529037475586,38.13859939575195,#6cff7d,LGA_CHO
AA,CLT,OMA,US,-80.94309997558594,35.2140007019043,US,-95.894096,41.3032,#6cff7d,CLT_OMA
UA,DEN,ANC,US,-104.672996521,39.861698150635,US,-149.99600219726562,61.174400329589844,#426ae1,DEN_ANC
UA,DVL,JMS,US,-98.90879822,48.11420059,US,-98.67819977,46.92969894,#426ae1,DVL_JMS
UA,DEN,RIW,US,-104.672996521,39.861698150635,US,-108.459999084,43.064201355,#426ae1,DEN_RIW
UA,DEN,FAR,US,-104.672996521,39.861698150635,US,-96.81580352783203,46.92070007324219,#426ae1,DEN_FAR
AA,MIA,EYW,US,-80.29060363769531,25.79319953918457,US,-81.75959777832031,24.556100845336914,#6cff7d,MIA_EYW
AA,LAX,IND,US,-118.407997,33.942501,US,-86.294403,39.7173,#6cff7d,LAX_IND
UA,IAH,ICT,US,-95.34140014648438,29.984399795532227,US,-97.433098,37.649899,#426ae1,IAH_ICT
AA,DFW,EYW,US,-97.038002,32.896801,US,-81.75959777832031,24.556100845336914,#6cff7d,DFW_EYW
DL,JFK,MSY,US,-73.7789,40.639801,US,-90.25800323486328,29.99340057373047,#ff0000,JFK_MSY
DL,LGA,PIT,US,-73.872597,40.777199,US,-80.23290253,40.49150085,#ff0000,LGA_PIT
UA,DEN,ACV,US,-104.672996521,39.861698150635,US,-124.109,40.978101,#426ae1,DEN_ACV
UA,SFO,PHL,US,-122.375,37.61899948120117,US,-75.24109649658203,39.87189865112305,#426ae1,SFO_PHL
DL,LGA,STL,US,-73.872597,40.777199,US,-90.370003,38.748697,#ff0000,LGA_STL
UA,DEN,SBA,US,-104.672996521,39.861698150635,US,-119.8399963,34.42620087,#426ae1,DEN_SBA
DL,MSP,DAY,US,-93.221802,44.882,US,-84.21939849853516,39.902400970458984,#ff0000,MSP_DAY
AA,DCA,DFW,US,-77.037697,38.8521,US,-97.038002,32.896801,#6cff7d,DCA_DFW
AA,MIA,MSP,US,-80.29060363769531,25.79319953918457,US,-93.221802,44.882,#6cff7d,MIA_MSP
DL,MSP,BWI,US,-93.221802,44.882,US,-76.668297,39.1754,#ff0000,MSP_BWI
DL,SEA,BOI,US,-122.308998,47.449001,US,-116.223,43.5644,#ff0000,SEA_BOI
AA,CLT,TOL,US,-80.94309997558594,35.2140007019043,US,-83.80780029,41.58679962,#6cff7d,CLT_TOL
AA,DFW,ASE,US,-97.038002,32.896801,US,-106.8690033,39.22320175,#6cff7d,DFW_ASE
DL,ATL,SFO,US,-84.428101,33.6367,US,-122.375,37.61899948120117,#ff0000,ATL_SFO
DL,ATL,ILM,US,-84.428101,33.6367,US,-77.90260314941406,34.270599365234375,#ff0000,ATL_ILM
DL,SLC,PIT,US,-111.97799682617188,40.78839874267578,US,-80.23290253,40.49150085,#ff0000,SLC_PIT
AA,DFW,HSV,US,-97.038002,32.896801,US,-86.775100708008,34.637199401855,#6cff7d,DFW_HSV
AA,LAX,PHL,US,-118.407997,33.942501,US,-75.24109649658203,39.87189865112305,#6cff7d,LAX_PHL
AA,DFW,FSD,US,-97.038002,32.896801,US,-96.741897583,43.582000732400004,#6cff7d,DFW_FSD
UA,SFO,DCA,US,-122.375,37.61899948120117,US,-77.037697,38.8521,#426ae1,SFO_DCA
AA,PHL,MSP,US,-75.24109649658203,39.87189865112305,US,-93.221802,44.882,#6cff7d,PHL_MSP
UA,LAX,SEA,US,-118.407997,33.942501,US,-122.308998,47.449001,#426ae1,LAX_SEA
DL,ATL,MCI,US,-84.428101,33.6367,US,-94.713898,39.2976,#ff0000,ATL_MCI
AA,LAX,CMH,US,-118.407997,33.942501,US,-82.891899,39.998001,#6cff7d,LAX_CMH
DL,SLC,RDM,US,-111.97799682617188,40.78839874267578,US,-121.1500015,44.2541008,#ff0000,SLC_RDM
AA,DFW,SPS,US,-97.038002,32.896801,US,-98.491898,33.9888,#6cff7d,DFW_SPS
AA,CLT,MIA,US,-80.94309997558594,35.2140007019043,US,-80.29060363769531,25.79319953918457,#6cff7d,CLT_MIA
UA,IAD,MIA,US,-77.45580292,38.94449997,US,-80.29060363769531,25.79319953918457,#426ae1,IAD_MIA
UA,ORD,CVG,US,-87.9048,41.9786,US,-84.667801,39.048801,#426ae1,ORD_CVG
DL,DTW,MKE,US,-83.35340118408203,42.212398529052734,US,-87.89659881591797,42.947200775146484,#ff0000,DTW_MKE
UA,ORD,SLN,US,-87.9048,41.9786,US,-97.6521987915039,38.79100036621094,#426ae1,ORD_SLN
UA,EWR,BOS,US,-74.168701171875,40.692501068115234,US,-71.00520325,42.36429977,#426ae1,EWR_BOS
UA,ORD,SRQ,US,-87.9048,41.9786,US,-82.55439758300781,27.39539909362793,#426ae1,ORD_SRQ
AA,JFK,CMH,US,-73.7789,40.639801,US,-82.891899,39.998001,#6cff7d,JFK_CMH
AA,JFK,SAN,US,-73.7789,40.639801,US,-117.190002441,32.7336006165,#6cff7d,JFK_SAN
AA,MIA,MCI,US,-80.29060363769531,25.79319953918457,US,-94.713898,39.2976,#6cff7d,MIA_MCI
DL,DTW,PHL,US,-83.35340118408203,42.212398529052734,US,-75.24109649658203,39.87189865112305,#ff0000,DTW_PHL
AA,DFW,TXK,US,-97.038002,32.896801,US,-93.99099731445312,33.45370101928711,#6cff7d,DFW_TXK
DL,MSP,MSY,US,-93.221802,44.882,US,-90.25800323486328,29.99340057373047,#ff0000,MSP_MSY
AA,DFW,HDN,US,-97.038002,32.896801,US,-107.2180023,40.48120117,#6cff7d,DFW_HDN
UA,DEN,KOA,US,-104.672996521,39.861698150635,US,-156.045603,19.738783,#426ae1,DEN_KOA
AA,JFK,IND,US,-73.7789,40.639801,US,-86.294403,39.7173,#6cff7d,JFK_IND
DL,ATL,SEA,US,-84.428101,33.6367,US,-122.308998,47.449001,#ff0000,ATL_SEA
DL,LAX,CMH,US,-118.407997,33.942501,US,-82.891899,39.998001,#ff0000,LAX_CMH
DL,MSP,INL,US,-93.221802,44.882,US,-93.4030990600586,48.566200256347656,#ff0000,MSP_INL
DL,MSP,CMH,US,-93.221802,44.882,US,-82.891899,39.998001,#ff0000,MSP_CMH
DL,ATL,DAL,US,-84.428101,33.6367,US,-96.851799,32.847099,#ff0000,ATL_DAL
DL,DTW,ROC,US,-83.35340118408203,42.212398529052734,US,-77.67240142822266,43.118900299072266,#ff0000,DTW_ROC
AA,PHL,PIT,US,-75.24109649658203,39.87189865112305,US,-80.23290253,40.49150085,#6cff7d,PHL_PIT
UA,IAD,ROA,US,-77.45580292,38.94449997,US,-79.975403,37.3255,#426ae1,IAD_ROA
AA,CLT,JAN,US,-80.94309997558594,35.2140007019043,US,-90.0758972168,32.3111991882,#6cff7d,CLT_JAN
AA,CLT,GNV,US,-80.94309997558594,35.2140007019043,US,-82.2717971802,29.6900997162,#6cff7d,CLT_GNV
UA,LAX,SFO,US,-118.407997,33.942501,US,-122.375,37.61899948120117,#426ae1,LAX_SFO
DL,DTW,MSY,US,-83.35340118408203,42.212398529052734,US,-90.25800323486328,29.99340057373047,#ff0000,DTW_MSY
UA,DEN,SBP,US,-104.672996521,39.861698150635,US,-120.641998291,35.236801147499996,#426ae1,DEN_SBP
DL,ATL,CHA,US,-84.428101,33.6367,US,-85.20379638671875,35.035301208496094,#ff0000,ATL_CHA
UA,IAH,PHL,US,-95.34140014648438,29.984399795532227,US,-75.24109649658203,39.87189865112305,#426ae1,IAH_PHL
AA,DCA,CLE,US,-77.037697,38.8521,US,-81.8498001099,41.4117012024,#6cff7d,DCA_CLE
AA,PHL,ROC,US,-75.24109649658203,39.87189865112305,US,-77.67240142822266,43.118900299072266,#6cff7d,PHL_ROC
DL,LAX,OGG,US,-118.407997,33.942501,US,-156.429993,20.8986,#ff0000,LAX_OGG
