airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
DL,ATL,PBI,33.6367,-84.4281,US,26.6832,-80.0956,US,#ff0000,ATL_PBI
DL,LGA,XNA,40.7773,-73.8727,US,36.2819,-94.3068,US,#ffddad,LGA_XNA
DL,MSP,SAT,44.882,-93.2218,US,29.5337,-98.4698,US,#fd68b3,MSP_SAT
DL,SLC,GTF,40.7884,-111.9778,US,47.482,-111.3707,US,#6cff7d,SLC_GTF
DL,MSP,IND,44.882,-93.2218,US,39.7173,-86.2944,US,#fd68b3,MSP_IND
DL,ATL,BQK,33.6367,-84.4281,US,31.2588,-81.4665,US,#ff0000,ATL_BQK
DL,DTW,PWM,42.2124,-83.3534,US,43.6462,-70.3093,US,#ffa500,DTW_PWM
DL,DTW,BWI,42.2124,-83.3534,US,39.1754,-76.6683,US,#ffa500,DTW_BWI
DL,DTW,MIA,42.2124,-83.3534,US,25.7933,-80.2906,US,#ffa500,DTW_MIA
DL,DTW,RIC,42.2124,-83.3534,US,37.5052,-77.3197,US,#ffa500,DTW_RIC
DL,LGA,MCI,40.7773,-73.8727,US,39.2976,-94.7139,US,#ffddad,LGA_MCI
DL,ATL,DFW,33.6367,-84.4281,US,32.8968,-97.038,US,#ff0000,ATL_DFW
DL,LAX,SFO,33.9425,-118.4081,US,37.6189,-122.3749,US,#007f00,LAX_SFO
DL,SLC,ORD,40.7884,-111.9778,US,41.9786,-87.9048,US,#6cff7d,SLC_ORD
DL,CVG,SLC,39.0488,-84.6678,US,40.7884,-111.9778,US,#6cff7d,CVG_SLC
DL,MSP,DAY,44.882,-93.2218,US,39.9024,-84.2194,US,#fd68b3,MSP_DAY
DL,BOS,CHS,42.3643,-71.0052,US,32.8986,-80.0405,US,#ffff00,BOS_CHS
DL,MSP,SMF,44.882,-93.2218,US,38.6954,-121.5908,US,#fd68b3,MSP_SMF
DL,ATL,SRQ,33.6367,-84.4281,US,27.3954,-82.5543,US,#ff0000,ATL_SRQ
DL,MSP,EWR,44.882,-93.2218,US,40.6925,-74.1687,US,#fd68b3,MSP_EWR
DL,ATL,ICT,33.6367,-84.4281,US,37.6499,-97.4331,US,#ff0000,ATL_ICT
DL,LGA,SAV,40.7773,-73.8727,US,32.1277,-81.2021,US,#ffddad,LGA_SAV
DL,MSP,BNA,44.882,-93.2218,US,36.1245,-86.6782,US,#fd68b3,MSP_BNA
DL,ATL,AUS,33.6367,-84.4281,US,30.195,-97.67,US,#ff0000,ATL_AUS
DL,MSP,MQT,44.882,-93.2218,US,46.3536,-87.3954,US,#fd68b3,MSP_MQT
DL,SEA,RDM,47.449,-122.3093,US,44.2541,-121.15,US,#426ae1,SEA_RDM
DL,BOS,PHL,42.3643,-71.0052,US,39.8719,-75.2411,US,#ffff00,BOS_PHL
DL,DTW,PVD,42.2124,-83.3534,US,41.724,-71.4282,US,#ffa500,DTW_PVD
DL,MSP,BIS,44.882,-93.2218,US,46.774,-100.7467,US,#fd68b3,MSP_BIS
DL,SLC,TUS,40.7884,-111.9778,US,32.1161,-110.941,US,#6cff7d,SLC_TUS
DL,ATL,AVL,33.6367,-84.4281,US,35.4367,-82.5417,US,#ff0000,ATL_AVL
DL,SLC,OKC,40.7884,-111.9778,US,35.3931,-97.6007,US,#6cff7d,SLC_OKC
DL,DTW,RSW,42.2124,-83.3534,US,26.5362,-81.7552,US,#ffa500,DTW_RSW
DL,ATL,BUR,33.6367,-84.4281,US,34.2006,-118.3587,US,#ff0000,ATL_BUR
DL,ATL,SDF,33.6367,-84.4281,US,38.1744,-85.736,US,#ff0000,ATL_SDF
DL,DTW,APN,42.2124,-83.3534,US,45.0781,-83.5603,US,#ffa500,DTW_APN
DL,DTW,MCO,42.2124,-83.3534,US,28.4294,-81.309,US,#ffa500,DTW_MCO
DL,ATL,STL,33.6367,-84.4281,US,38.7487,-90.37,US,#ff0000,ATL_STL
DL,JFK,SAV,40.6397,-73.7789,US,32.1277,-81.2021,US,#00ffff,JFK_SAV
DL,BOS,SLC,42.3643,-71.0052,US,40.7884,-111.9778,US,white,BOS_SLC
DL,DTW,GRR,42.2124,-83.3534,US,42.8808,-85.5228,US,#ffa500,DTW_GRR
DL,BOS,LGA,42.3643,-71.0052,US,40.7773,-73.8727,US,white,BOS_LGA
DL,LGA,DFW,40.7773,-73.8727,US,32.8968,-97.038,US,#ffddad,LGA_DFW
DL,ATL,LIT,33.6367,-84.4281,US,34.7294,-92.2242,US,#ff0000,ATL_LIT
DL,MCO,SLC,28.4294,-81.309,US,40.7884,-111.9778,US,#6cff7d,MCO_SLC
DL,BOS,CVG,42.3643,-71.0052,US,39.0488,-84.6678,US,#ffff00,BOS_CVG
DL,ATL,BNA,33.6367,-84.4281,US,36.1245,-86.6782,US,#ff0000,ATL_BNA
DL,SLC,PIT,40.7884,-111.9778,US,40.4915,-80.2329,US,#6cff7d,SLC_PIT
DL,MSP,MCO,44.882,-93.2218,US,28.4294,-81.309,US,#fd68b3,MSP_MCO
DL,SLC,FCA,40.7884,-111.9778,US,48.3105,-114.256,US,#6cff7d,SLC_FCA
DL,DCA,LGA,38.8521,-77.0377,US,40.7773,-73.8727,US,#ffddad,DCA_LGA
DL,LAX,IND,33.9425,-118.4081,US,39.7173,-86.2944,US,#007f00,LAX_IND
DL,BOS,RSW,42.3643,-71.0052,US,26.5362,-81.7552,US,#ffff00,BOS_RSW
DL,LGA,RSW,40.7773,-73.8727,US,26.5362,-81.7552,US,#ffddad,LGA_RSW
DL,LGA,STL,40.7773,-73.8727,US,38.7487,-90.37,US,#ffddad,LGA_STL
DL,SLC,LGB,40.7884,-111.9778,US,33.8177,-118.1516,US,#6cff7d,SLC_LGB
DL,MSP,GTF,44.882,-93.2218,US,47.482,-111.3707,US,#fd68b3,MSP_GTF
DL,DTW,DCA,42.2124,-83.3534,US,38.8521,-77.0377,US,#ffa500,DTW_DCA
DL,MSP,RST,44.882,-93.2218,US,43.9083,-92.5,US,#fd68b3,MSP_RST
DL,BOS,DTW,42.3643,-71.0052,US,42.2124,-83.3534,US,white,BOS_DTW
DL,CLE,RDU,41.4117,-81.8498,US,35.8777,-78.7875,US,gray,CLE_RDU
DL,JFK,DCA,40.6397,-73.7789,US,38.8521,-77.0377,US,#00ffff,JFK_DCA
DL,MSP,ABR,44.882,-93.2218,US,45.449,-98.4218,US,#fd68b3,MSP_ABR
DL,CVG,STL,39.0488,-84.6678,US,38.7487,-90.37,US,gray,CVG_STL
DL,MSP,GRR,44.882,-93.2218,US,42.8808,-85.5228,US,#fd68b3,MSP_GRR
DL,SEA,MFR,47.449,-122.3093,US,42.3742,-122.8734,US,#426ae1,SEA_MFR
DL,LGA,TPA,40.7773,-73.8727,US,27.9755,-82.5332,US,#ffddad,LGA_TPA
DL,DTW,SNA,42.2124,-83.3534,US,33.6756,-117.8682,US,#ffa500,DTW_SNA
DL,ATL,PWM,33.6367,-84.4281,US,43.6462,-70.3093,US,#ff0000,ATL_PWM
DL,BOS,BNA,42.3643,-71.0052,US,36.1245,-86.6782,US,#ffff00,BOS_BNA
DL,ATL,GPT,33.6367,-84.4281,US,30.4073,-89.0701,US,#ff0000,ATL_GPT
DL,MSP,HLN,44.882,-93.2218,US,46.6067,-111.9827,US,#fd68b3,MSP_HLN
DL,SLC,SUN,40.7884,-111.9778,US,43.5044,-114.2962,US,#6cff7d,SLC_SUN
DL,MSP,BWI,44.882,-93.2218,US,39.1754,-76.6683,US,#fd68b3,MSP_BWI
DL,MSP,TUS,44.882,-93.2218,US,32.1161,-110.941,US,#fd68b3,MSP_TUS
DL,BOS,MIA,42.3643,-71.0052,US,25.7933,-80.2906,US,#ffff00,BOS_MIA
DL,ATL,LFT,33.6367,-84.4281,US,30.2052,-91.9876,US,#ff0000,ATL_LFT
DL,SLC,BOI,40.7884,-111.9778,US,43.5644,-116.2228,US,#6cff7d,SLC_BOI
DL,SEA,LIH,47.449,-122.3093,US,21.976,-159.339,US,#426ae1,SEA_LIH
DL,SLC,RDU,40.7884,-111.9778,US,35.8777,-78.7875,US,#6cff7d,SLC_RDU
DL,DCA,OMA,38.8521,-77.0377,US,41.3032,-95.8941,US,gray,DCA_OMA
DL,MSP,RSW,44.882,-93.2218,US,26.5362,-81.7552,US,#fd68b3,MSP_RSW
DL,ATL,MSN,33.6367,-84.4281,US,43.1399,-89.3375,US,#ff0000,ATL_MSN
DL,MSP,PSC,44.882,-93.2218,US,46.2646,-119.119,US,#fd68b3,MSP_PSC
DL,SEA,ORD,47.449,-122.3093,US,41.9786,-87.9048,US,#426ae1,SEA_ORD
DL,RDU,ORD,35.8777,-78.7875,US,41.9786,-87.9048,US,gray,RDU_ORD
DL,ATL,MGM,33.6367,-84.4281,US,32.3006,-86.3939,US,#ff0000,ATL_MGM
DL,ATL,JAX,33.6367,-84.4281,US,30.4941,-81.6879,US,#ff0000,ATL_JAX
DL,MSP,FCA,44.882,-93.2218,US,48.3105,-114.256,US,#fd68b3,MSP_FCA
DL,ATL,PNS,33.6367,-84.4281,US,30.4734,-87.1864,US,#ff0000,ATL_PNS
DL,ATL,ALB,33.6367,-84.4281,US,42.7483,-73.8017,US,#ff0000,ATL_ALB
DL,ATL,FNT,33.6367,-84.4281,US,42.9654,-83.7436,US,#ff0000,ATL_FNT
DL,SLC,MFR,40.7884,-111.9778,US,42.3742,-122.8734,US,#6cff7d,SLC_MFR
DL,ATL,OKC,33.6367,-84.4281,US,35.3931,-97.6007,US,#ff0000,ATL_OKC
DL,CVG,LGA,39.0488,-84.6678,US,40.7773,-73.8727,US,#ffddad,CVG_LGA
DL,SEA,MKE,47.449,-122.3093,US,42.9472,-87.8966,US,#426ae1,SEA_MKE
DL,JFK,ORD,40.6397,-73.7789,US,41.9786,-87.9048,US,#00ffff,JFK_ORD
DL,DTW,STL,42.2124,-83.3534,US,38.7487,-90.37,US,#ffa500,DTW_STL
DL,DTW,SCE,42.2124,-83.3534,US,40.8493,-77.8487,US,#ffa500,DTW_SCE
DL,LGA,MEM,40.7773,-73.8727,US,35.0435,-89.9767,US,#ffddad,LGA_MEM
DL,LGA,BTV,40.7773,-73.8727,US,44.4718,-73.1532,US,#ffddad,LGA_BTV
DL,DTW,MEM,42.2124,-83.3534,US,35.0435,-89.9767,US,#ffa500,DTW_MEM
DL,DTW,MDW,42.2124,-83.3534,US,41.786,-87.7524,US,#ffa500,DTW_MDW
DL,LAS,LGB,36.0804,-115.1523,US,33.8177,-118.1516,US,gray,LAS_LGB
DL,ATL,PIA,33.6367,-84.4281,US,40.6642,-89.6933,US,#ff0000,ATL_PIA
DL,ATL,GRB,33.6367,-84.4281,US,44.4851,-88.1296,US,#ff0000,ATL_GRB
DL,ATL,ROC,33.6367,-84.4281,US,43.1189,-77.6724,US,#ff0000,ATL_ROC
DL,RDU,TPA,35.8777,-78.7875,US,27.9755,-82.5332,US,gray,RDU_TPA
DL,ATL,IAH,33.6367,-84.4281,US,29.9844,-95.3414,US,#ff0000,ATL_IAH
DL,SEA,ANC,47.449,-122.3093,US,61.1744,-149.9964,US,#426ae1,SEA_ANC
DL,JFK,MCO,40.6397,-73.7789,US,28.4294,-81.309,US,#00ffff,JFK_MCO
DL,DTW,BTV,42.2124,-83.3534,US,44.4718,-73.1532,US,#ffa500,DTW_BTV
DL,BOS,LAS,42.3643,-71.0052,US,36.0804,-115.1523,US,#ffff00,BOS_LAS
DL,SLC,MSN,40.7884,-111.9778,US,43.1399,-89.3375,US,#6cff7d,SLC_MSN
DL,DTW,DEN,42.2124,-83.3534,US,39.8617,-104.6732,US,#ffa500,DTW_DEN
DL,JFK,LAX,40.6397,-73.7789,US,33.9425,-118.4081,US,white,JFK_LAX
DL,SLC,BZN,40.7884,-111.9778,US,45.7775,-111.153,US,#6cff7d,SLC_BZN
DL,LGA,MSP,40.7773,-73.8727,US,44.882,-93.2218,US,white,LGA_MSP
DL,SEA,IAD,47.449,-122.3093,US,38.9445,-77.4558,US,#426ae1,SEA_IAD
DL,DCA,DTW,38.8521,-77.0377,US,42.2124,-83.3534,US,#ffa500,DCA_DTW
DL,ATL,ONT,33.6367,-84.4281,US,34.056,-117.6012,US,#ff0000,ATL_ONT
DL,MSP,SEA,44.882,-93.2218,US,47.449,-122.3093,US,white,MSP_SEA
DL,ATL,BTV,33.6367,-84.4281,US,44.4718,-73.1532,US,#ff0000,ATL_BTV
DL,MSP,MOT,44.882,-93.2218,US,48.2594,-101.2803,US,#fd68b3,MSP_MOT
DL,BOS,JAX,42.3643,-71.0052,US,30.4941,-81.6879,US,#ffff00,BOS_JAX
DL,ATL,DAY,33.6367,-84.4281,US,39.9024,-84.2194,US,#ff0000,ATL_DAY
DL,LAX,BNA,33.9425,-118.4081,US,36.1245,-86.6782,US,#007f00,LAX_BNA
DL,CVG,CLT,39.0488,-84.6678,US,35.214,-80.9431,US,gray,CVG_CLT
DL,CVG,RDU,39.0488,-84.6678,US,35.8777,-78.7875,US,gray,CVG_RDU
DL,SLC,FLL,40.7884,-111.9778,US,26.0727,-80.1527,US,#6cff7d,SLC_FLL
DL,CVG,JFK,39.0488,-84.6678,US,40.6397,-73.7789,US,#00ffff,CVG_JFK
DL,CVG,PHX,39.0488,-84.6678,US,33.4342,-112.0115,US,gray,CVG_PHX
DL,DCA,MSP,38.8521,-77.0377,US,44.882,-93.2218,US,#fd68b3,DCA_MSP
DL,DTW,CHA,42.2124,-83.3534,US,35.0353,-85.2038,US,#ffa500,DTW_CHA
DL,MSP,LNK,44.882,-93.2218,US,40.851,-96.7592,US,#fd68b3,MSP_LNK
DL,BOS,LAX,42.3643,-71.0052,US,33.9425,-118.4081,US,white,BOS_LAX
DL,LGA,BGR,40.7773,-73.8727,US,44.8074,-68.8281,US,#ffddad,LGA_BGR
DL,SEA,GEG,47.449,-122.3093,US,47.6198,-117.5337,US,#426ae1,SEA_GEG
DL,SLC,FAT,40.7884,-111.9778,US,36.7762,-119.7181,US,#6cff7d,SLC_FAT
DL,SEA,DEN,47.449,-122.3093,US,39.8617,-104.6732,US,#426ae1,SEA_DEN
DL,DTW,MHT,42.2124,-83.3534,US,42.9326,-71.4357,US,#ffa500,DTW_MHT
DL,MSP,ROC,44.882,-93.2218,US,43.1189,-77.6724,US,#fd68b3,MSP_ROC
DL,JFK,SEA,40.6397,-73.7789,US,47.449,-122.3093,US,white,JFK_SEA
DL,MSP,DCA,44.882,-93.2218,US,38.8521,-77.0377,US,#fd68b3,MSP_DCA
DL,MSP,CLT,44.882,-93.2218,US,35.214,-80.9431,US,#fd68b3,MSP_CLT
DL,LGA,SYR,40.7773,-73.8727,US,43.1112,-76.1063,US,#ffddad,LGA_SYR
DL,JFK,SAT,40.6397,-73.7789,US,29.5337,-98.4698,US,#00ffff,JFK_SAT
DL,LAS,SEA,36.0804,-115.1523,US,47.449,-122.3093,US,#426ae1,LAS_SEA
DL,ATL,SEA,33.6367,-84.4281,US,47.449,-122.3093,US,white,ATL_SEA
DL,ATL,LAX,33.6367,-84.4281,US,33.9425,-118.4081,US,white,ATL_LAX
DL,RDU,EWR,35.8777,-78.7875,US,40.6925,-74.1687,US,gray,RDU_EWR
DL,JFK,PDX,40.6397,-73.7789,US,45.5887,-122.5975,US,#00ffff,JFK_PDX
DL,MSP,MSO,44.882,-93.2218,US,46.9163,-114.0906,US,#fd68b3,MSP_MSO
DL,ATL,ROA,33.6367,-84.4281,US,37.3255,-79.9754,US,#ff0000,ATL_ROA
DL,DTW,SYR,42.2124,-83.3534,US,43.1112,-76.1063,US,#ffa500,DTW_SYR
DL,ATL,OAJ,33.6367,-84.4281,US,34.8292,-77.6121,US,#ff0000,ATL_OAJ
DL,MSP,SLC,44.882,-93.2218,US,40.7884,-111.9778,US,white,MSP_SLC
DL,MSP,TYS,44.882,-93.2218,US,35.8109,-83.994,US,#fd68b3,MSP_TYS
DL,ATL,TUL,33.6367,-84.4281,US,36.1984,-95.8881,US,#ff0000,ATL_TUL
DL,DTW,ROC,42.2124,-83.3534,US,43.1189,-77.6724,US,#ffa500,DTW_ROC
DL,LGA,GRR,40.7773,-73.8727,US,42.8808,-85.5228,US,#ffddad,LGA_GRR
DL,ATL,SAV,33.6367,-84.4281,US,32.1277,-81.2021,US,#ff0000,ATL_SAV
DL,ATL,HSV,33.6367,-84.4281,US,34.6372,-86.7751,US,#ff0000,ATL_HSV
DL,LGA,CHO,40.7773,-73.8727,US,38.1386,-78.4529,US,#ffddad,LGA_CHO
DL,JFK,MIA,40.6397,-73.7789,US,25.7933,-80.2906,US,#00ffff,JFK_MIA
DL,DCA,MSN,38.8521,-77.0377,US,43.1399,-89.3375,US,gray,DCA_MSN
DL,ATL,SHV,33.6367,-84.4281,US,32.4466,-93.8256,US,#ff0000,ATL_SHV
DL,ATL,MCO,33.6367,-84.4281,US,28.4294,-81.309,US,#ff0000,ATL_MCO
DL,DTW,IND,42.2124,-83.3534,US,39.7173,-86.2944,US,#ffa500,DTW_IND
DL,JFK,TPA,40.6397,-73.7789,US,27.9755,-82.5332,US,#00ffff,JFK_TPA
DL,LAX,TPA,33.9425,-118.4081,US,27.9755,-82.5332,US,#007f00,LAX_TPA
DL,LGA,DSM,40.7773,-73.8727,US,41.5341,-93.6506,US,#ffddad,LGA_DSM
DL,BOS,AUS,42.3643,-71.0052,US,30.195,-97.67,US,#ffff00,BOS_AUS
DL,ATL,CSG,33.6367,-84.4281,US,32.5163,-84.9389,US,#ff0000,ATL_CSG
DL,JFK,DEN,40.6397,-73.7789,US,39.8617,-104.6732,US,#00ffff,JFK_DEN
DL,ATL,MOB,33.6367,-84.4281,US,30.6912,-88.2428,US,#ff0000,ATL_MOB
DL,ATL,HHH,33.6367,-84.4281,US,32.2244,-80.6975,US,#ff0000,ATL_HHH
DL,CVG,AUS,39.0488,-84.6678,US,30.195,-97.67,US,gray,CVG_AUS
DL,DTW,ORF,42.2124,-83.3534,US,36.8946,-76.2012,US,#ffa500,DTW_ORF
DL,BOS,MCO,42.3643,-71.0052,US,28.4294,-81.309,US,#ffff00,BOS_MCO
DL,SLC,ONT,40.7884,-111.9778,US,34.056,-117.6012,US,#6cff7d,SLC_ONT
DL,RDU,PHL,35.8777,-78.7875,US,39.8719,-75.2411,US,gray,RDU_PHL
DL,ATL,TUS,33.6367,-84.4281,US,32.1161,-110.941,US,#ff0000,ATL_TUS
DL,JFK,SAN,40.6397,-73.7789,US,32.7336,-117.1897,US,#00ffff,JFK_SAN
DL,SLC,SMF,40.7884,-111.9778,US,38.6954,-121.5908,US,#6cff7d,SLC_SMF
DL,ATL,LAS,33.6367,-84.4281,US,36.0804,-115.1523,US,#ff0000,ATL_LAS
DL,SLC,SAT,40.7884,-111.9778,US,29.5337,-98.4698,US,#6cff7d,SLC_SAT
DL,SLC,SBA,40.7884,-111.9778,US,34.425,-119.84,US,#6cff7d,SLC_SBA
DL,LAX,MCO,33.9425,-118.4081,US,28.4294,-81.309,US,#007f00,LAX_MCO
DL,SLC,MCI,40.7884,-111.9778,US,39.2976,-94.7139,US,#6cff7d,SLC_MCI
DL,ATL,GSP,33.6367,-84.4281,US,34.8956,-82.2188,US,#ff0000,ATL_GSP
DL,MSP,MBS,44.882,-93.2218,US,43.5331,-84.0797,US,#fd68b3,MSP_MBS
DL,CVG,PHL,39.0488,-84.6678,US,39.8719,-75.2411,US,gray,CVG_PHL
DL,BOS,TPA,42.3643,-71.0052,US,27.9755,-82.5332,US,#ffff00,BOS_TPA
DL,DTW,MCI,42.2124,-83.3534,US,39.2976,-94.7139,US,#ffa500,DTW_MCI
DL,LAS,SLC,36.0804,-115.1523,US,40.7884,-111.9778,US,#6cff7d,LAS_SLC
DL,LGA,MSN,40.7773,-73.8727,US,43.1399,-89.3375,US,#ffddad,LGA_MSN
DL,DTW,LAX,42.2124,-83.3534,US,33.9425,-118.4081,US,white,DTW_LAX
DL,SLC,DEN,40.7884,-111.9778,US,39.8617,-104.6732,US,#6cff7d,SLC_DEN
DL,LAX,PHX,33.9425,-118.4081,US,33.4342,-112.0115,US,#007f00,LAX_PHX
DL,DTW,PHL,42.2124,-83.3534,US,39.8719,-75.2411,US,#ffa500,DTW_PHL
DL,DTW,LAS,42.2124,-83.3534,US,36.0804,-115.1523,US,#ffa500,DTW_LAS
DL,MCO,IND,28.4294,-81.309,US,39.7173,-86.2944,US,gray,MCO_IND
DL,DTW,ORH,42.2124,-83.3534,US,42.2667,-71.875,US,#ffa500,DTW_ORH
DL,ATL,PHX,33.6367,-84.4281,US,33.4342,-112.0115,US,#ff0000,ATL_PHX
DL,RDU,JAX,35.8777,-78.7875,US,30.4941,-81.6879,US,gray,RDU_JAX
DL,LAS,MSP,36.0804,-115.1523,US,44.882,-93.2218,US,#fd68b3,LAS_MSP
DL,ATL,TYS,33.6367,-84.4281,US,35.8109,-83.994,US,#ff0000,ATL_TYS
DL,SEA,BZN,47.449,-122.3093,US,45.7775,-111.153,US,#426ae1,SEA_BZN
DL,DTW,SDF,42.2124,-83.3534,US,38.1744,-85.736,US,#ffa500,DTW_SDF
DL,ATL,DEN,33.6367,-84.4281,US,39.8617,-104.6732,US,#ff0000,ATL_DEN
DL,MSP,GFK,44.882,-93.2218,US,47.9493,-97.1761,US,#fd68b3,MSP_GFK
DL,LAX,AUS,33.9425,-118.4081,US,30.195,-97.67,US,#007f00,LAX_AUS
DL,ATL,GNV,33.6367,-84.4281,US,29.69,-82.2719,US,#ff0000,ATL_GNV
DL,ATL,SAN,33.6367,-84.4281,US,32.7336,-117.1897,US,#ff0000,ATL_SAN
DL,SLC,TUL,40.7884,-111.9778,US,36.1984,-95.8881,US,#6cff7d,SLC_TUL
DL,SEA,MCI,47.449,-122.3093,US,39.2976,-94.7139,US,#426ae1,SEA_MCI
DL,MSP,DFW,44.882,-93.2218,US,32.8968,-97.038,US,#fd68b3,MSP_DFW
DL,LGA,MKE,40.7773,-73.8727,US,42.9472,-87.8966,US,#ffddad,LGA_MKE
DL,SLC,PSP,40.7884,-111.9778,US,33.8296,-116.5067,US,#6cff7d,SLC_PSP
DL,LAX,LIH,33.9425,-118.4081,US,21.976,-159.339,US,#007f00,LAX_LIH
DL,DTW,TPA,42.2124,-83.3534,US,27.9755,-82.5332,US,#ffa500,DTW_TPA
DL,LGA,GSO,40.7773,-73.8727,US,36.0977,-79.9373,US,#ffddad,LGA_GSO
DL,DTW,PBI,42.2124,-83.3534,US,26.6832,-80.0956,US,#ffa500,DTW_PBI
