airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
AA,PHX,MTJ,33.4342,-112.0115,US,38.5098,-107.8942,US,#426ae1,PHX_MTJ
AA,DCA,XNA,38.8521,-77.0377,US,36.2819,-94.3068,US,#6cff7d,DCA_XNA
AA,LAX,SEA,33.9425,-118.4081,US,47.449,-122.3093,US,#00ffff,LAX_SEA
AA,DFW,SDF,32.8968,-97.038,US,38.1744,-85.736,US,#ffa500,DFW_SDF
AA,MIA,MSY,25.7933,-80.2906,US,29.9934,-90.258,US,#6cff7d,MIA_MSY
AA,ORD,BWI,41.9786,-87.9048,US,39.1754,-76.6683,US,#ffff00,ORD_BWI
AA,DFW,SJT,32.8968,-97.038,US,31.3577,-100.4963,US,#ffa500,DFW_SJT
AA,PHL,CLE,39.8719,-75.2411,US,41.4117,-81.8498,US,#fd68b3,PHL_CLE
AA,DFW,SJC,32.8968,-97.038,US,37.3627,-121.9291,US,#ffa500,DFW_SJC
AA,MIA,STL,25.7933,-80.2906,US,38.7487,-90.37,US,#6cff7d,MIA_STL
AA,PHL,MHT,39.8719,-75.2411,US,42.9326,-71.4357,US,#fd68b3,PHL_MHT
AA,CLT,CAK,35.214,-80.9431,US,40.916,-81.4421,US,#ff0000,CLT_CAK
AA,LGA,PIT,40.7773,-73.8727,US,40.4915,-80.2329,US,#426ae1,LGA_PIT
AA,DFW,ASE,32.8968,-97.038,US,39.2232,-106.8688,US,#ffa500,DFW_ASE
AA,DFW,ICT,32.8968,-97.038,US,37.6499,-97.4331,US,#ffa500,DFW_ICT
AA,PHL,CRW,39.8719,-75.2411,US,38.3732,-81.5932,US,#fd68b3,PHL_CRW
AA,CLT,BNA,35.214,-80.9431,US,36.1245,-86.6782,US,#ff0000,CLT_BNA
AA,DCA,MEM,38.8521,-77.0377,US,35.0435,-89.9767,US,#6cff7d,DCA_MEM
AA,DFW,SAF,32.8968,-97.038,US,35.6171,-106.0894,US,#ffa500,DFW_SAF
AA,PHX,MRY,33.4342,-112.0115,US,36.587,-121.8429,US,#426ae1,PHX_MRY
AA,DFW,AUS,32.8968,-97.038,US,30.195,-97.67,US,#ffa500,DFW_AUS
AA,DFW,COU,32.8968,-97.038,US,38.8183,-92.22,US,#ffa500,DFW_COU
AA,DFW,DRT,32.8968,-97.038,US,29.3742,-100.9272,US,#ffa500,DFW_DRT
AA,CLT,RIC,35.214,-80.9431,US,37.5052,-77.3197,US,#ff0000,CLT_RIC
AA,PHL,FWA,39.8719,-75.2411,US,40.9785,-85.1951,US,#fd68b3,PHL_FWA
AA,ORD,MDT,41.9786,-87.9048,US,40.1935,-76.7633,US,#ffff00,ORD_MDT
AA,LGA,TYS,40.7773,-73.8727,US,35.8109,-83.994,US,#426ae1,LGA_TYS
AA,PHX,SMF,33.4342,-112.0115,US,38.6954,-121.5908,US,#426ae1,PHX_SMF
AA,ORD,MQT,41.9786,-87.9048,US,46.3536,-87.3954,US,#ffff00,ORD_MQT
AA,DCA,MCO,38.8521,-77.0377,US,28.4294,-81.309,US,#6cff7d,DCA_MCO
AA,CLT,DTW,35.214,-80.9431,US,42.2124,-83.3534,US,#ff0000,CLT_DTW
AA,PHX,EWR,33.4342,-112.0115,US,40.6925,-74.1687,US,#426ae1,PHX_EWR
AA,PHL,MSP,39.8719,-75.2411,US,44.882,-93.2218,US,#fd68b3,PHL_MSP
AA,DFW,SUX,32.8968,-97.038,US,42.4026,-96.3844,US,#ffa500,DFW_SUX
AA,DFW,ILM,32.8968,-97.038,US,34.2706,-77.9025,US,#ffa500,DFW_ILM
AA,CLT,ECP,35.214,-80.9431,US,30.3582,-85.7956,US,#ff0000,CLT_ECP
AA,CLT,GSP,35.214,-80.9431,US,34.8956,-82.2188,US,#ff0000,CLT_GSP
AA,PHL,GSP,39.8719,-75.2411,US,34.8956,-82.2188,US,#fd68b3,PHL_GSP
AA,JFK,PIT,40.6397,-73.7789,US,40.4915,-80.2329,US,gray,JFK_PIT
AA,ORD,EWR,41.9786,-87.9048,US,40.6925,-74.1687,US,#ffff00,ORD_EWR
AA,PHX,KOA,33.4342,-112.0115,US,19.7389,-156.0457,US,#426ae1,PHX_KOA
AA,DFW,LBB,32.8968,-97.038,US,33.6633,-101.8233,US,#ffa500,DFW_LBB
AA,CLT,PIA,35.214,-80.9431,US,40.6642,-89.6933,US,#ff0000,CLT_PIA
AA,LGA,CAK,40.7773,-73.8727,US,40.916,-81.4421,US,#426ae1,LGA_CAK
AA,DFW,SNA,32.8968,-97.038,US,33.6756,-117.8682,US,#ffa500,DFW_SNA
AA,LAX,FAT,33.9425,-118.4081,US,36.7762,-119.7181,US,#00ffff,LAX_FAT
AA,PHL,CAE,39.8719,-75.2411,US,33.9387,-81.1195,US,#fd68b3,PHL_CAE
AA,MIA,CHS,25.7933,-80.2906,US,32.8986,-80.0405,US,#6cff7d,MIA_CHS
AA,LAX,EUG,33.9425,-118.4081,US,44.1245,-123.212,US,#00ffff,LAX_EUG
AA,CLT,PGV,35.214,-80.9431,US,35.6352,-77.3853,US,#ff0000,CLT_PGV
AA,PHX,MFR,33.4342,-112.0115,US,42.3742,-122.8734,US,#426ae1,PHX_MFR
AA,CLT,SLC,35.214,-80.9431,US,40.7884,-111.9778,US,#ff0000,CLT_SLC
AA,CLT,SBN,35.214,-80.9431,US,41.7086,-86.3172,US,#ff0000,CLT_SBN
AA,ORD,MSN,41.9786,-87.9048,US,43.1399,-89.3375,US,#ffff00,ORD_MSN
AA,ORD,GSO,41.9786,-87.9048,US,36.0977,-79.9373,US,#ffff00,ORD_GSO
AA,DCA,SRQ,38.8521,-77.0377,US,27.3954,-82.5543,US,#6cff7d,DCA_SRQ
AA,CLT,RDU,35.214,-80.9431,US,35.8777,-78.7875,US,#ff0000,CLT_RDU
AA,LGA,MSP,40.7773,-73.8727,US,44.882,-93.2218,US,#426ae1,LGA_MSP
AA,PHX,MCO,33.4342,-112.0115,US,28.4294,-81.309,US,#426ae1,PHX_MCO
AA,CLT,PNS,35.214,-80.9431,US,30.4734,-87.1864,US,#ff0000,CLT_PNS
AA,PHX,GEG,33.4342,-112.0115,US,47.6198,-117.5337,US,#426ae1,PHX_GEG
AA,MIA,BWI,25.7933,-80.2906,US,39.1754,-76.6683,US,#6cff7d,MIA_BWI
AA,ORD,CMH,41.9786,-87.9048,US,39.998,-82.8919,US,#ffff00,ORD_CMH
AA,DCA,LIT,38.8521,-77.0377,US,34.7294,-92.2242,US,#6cff7d,DCA_LIT
AA,DFW,TUS,32.8968,-97.038,US,32.1161,-110.941,US,#ffa500,DFW_TUS
AA,DFW,JAN,32.8968,-97.038,US,32.3111,-90.0759,US,#ffa500,DFW_JAN
AA,DFW,FSM,32.8968,-97.038,US,35.3366,-94.3674,US,#ffa500,DFW_FSM
AA,CLT,ORF,35.214,-80.9431,US,36.8946,-76.2012,US,#ff0000,CLT_ORF
AA,PHL,MSY,39.8719,-75.2411,US,29.9934,-90.258,US,#fd68b3,PHL_MSY
AA,DFW,OKC,32.8968,-97.038,US,35.3931,-97.6007,US,#ffa500,DFW_OKC
AA,PHX,LBB,33.4342,-112.0115,US,33.6633,-101.8233,US,#426ae1,PHX_LBB
AA,LAX,HNL,33.9425,-118.4081,US,21.3187,-157.9224,US,#00ffff,LAX_HNL
AA,ORD,LAN,41.9786,-87.9048,US,42.7783,-84.5867,US,#ffff00,ORD_LAN
AA,PHL,MSN,39.8719,-75.2411,US,43.1399,-89.3375,US,#fd68b3,PHL_MSN
AA,PHL,AUS,39.8719,-75.2411,US,30.195,-97.67,US,#fd68b3,PHL_AUS
AA,JFK,CVG,40.6397,-73.7789,US,39.0488,-84.6678,US,gray,JFK_CVG
AA,ORD,PHX,41.9786,-87.9048,US,33.4342,-112.0115,US,white,ORD_PHX
AA,DFW,SBP,32.8968,-97.038,US,35.2368,-120.6418,US,#ffa500,DFW_SBP
AA,DCA,MSY,38.8521,-77.0377,US,29.9934,-90.258,US,#6cff7d,DCA_MSY
AA,ORD,ABQ,41.9786,-87.9048,US,35.0402,-106.6092,US,#ffff00,ORD_ABQ
AA,CLT,ORD,35.214,-80.9431,US,41.9786,-87.9048,US,white,CLT_ORD
AA,DFW,CAE,32.8968,-97.038,US,33.9387,-81.1195,US,#ffa500,DFW_CAE
AA,CLT,CLE,35.214,-80.9431,US,41.4117,-81.8498,US,#ff0000,CLT_CLE
AA,LGA,ORD,40.7773,-73.8727,US,41.9786,-87.9048,US,white,LGA_ORD
AA,PHX,FSD,33.4342,-112.0115,US,43.582,-96.7419,US,#426ae1,PHX_FSD
AA,PHL,ISP,39.8719,-75.2411,US,40.7953,-73.1002,US,#fd68b3,PHL_ISP
AA,CLT,MIA,35.214,-80.9431,US,25.7933,-80.2906,US,white,CLT_MIA
AA,DFW,FAR,32.8968,-97.038,US,46.9207,-96.8158,US,#ffa500,DFW_FAR
AA,DFW,AVL,32.8968,-97.038,US,35.4367,-82.5417,US,#ffa500,DFW_AVL
AA,CLT,MHT,35.214,-80.9431,US,42.9326,-71.4357,US,#ff0000,CLT_MHT
AA,MIA,CMH,25.7933,-80.2906,US,39.998,-82.8919,US,#6cff7d,MIA_CMH
AA,PIT,RDU,40.4915,-80.2329,US,35.8777,-78.7875,US,gray,PIT_RDU
AA,LGA,CHS,40.7773,-73.8727,US,32.8986,-80.0405,US,#426ae1,LGA_CHS
AA,DFW,OMA,32.8968,-97.038,US,41.3032,-95.8941,US,#ffa500,DFW_OMA
AA,ORD,IND,41.9786,-87.9048,US,39.7173,-86.2944,US,#ffff00,ORD_IND
AA,CLT,DCA,35.214,-80.9431,US,38.8521,-77.0377,US,white,CLT_DCA
AA,DFW,BZN,32.8968,-97.038,US,45.7775,-111.153,US,#ffa500,DFW_BZN
AA,ORD,ELP,41.9786,-87.9048,US,31.8067,-106.3778,US,#ffff00,ORD_ELP
AA,PHX,CMH,33.4342,-112.0115,US,39.998,-82.8919,US,#426ae1,PHX_CMH
AA,CLT,LAX,35.214,-80.9431,US,33.9425,-118.4081,US,white,CLT_LAX
AA,CLT,FNT,35.214,-80.9431,US,42.9654,-83.7436,US,#ff0000,CLT_FNT
AA,DFW,MKE,32.8968,-97.038,US,42.9472,-87.8966,US,#ffa500,DFW_MKE
AA,DFW,ACT,32.8968,-97.038,US,31.6113,-97.2305,US,#ffa500,DFW_ACT
AA,DFW,TPA,32.8968,-97.038,US,27.9755,-82.5332,US,#ffa500,DFW_TPA
AA,ORD,BNA,41.9786,-87.9048,US,36.1245,-86.6782,US,#ffff00,ORD_BNA
AA,DCA,CRW,38.8521,-77.0377,US,38.3732,-81.5932,US,#6cff7d,DCA_CRW
AA,DFW,JAX,32.8968,-97.038,US,30.4941,-81.6879,US,#ffa500,DFW_JAX
AA,CLT,LEX,35.214,-80.9431,US,38.0365,-84.6059,US,#ff0000,CLT_LEX
AA,PHX,ABQ,33.4342,-112.0115,US,35.0402,-106.6092,US,#426ae1,PHX_ABQ
AA,PHX,SAT,33.4342,-112.0115,US,29.5337,-98.4698,US,#426ae1,PHX_SAT
AA,PHL,MCO,39.8719,-75.2411,US,28.4294,-81.309,US,#fd68b3,PHL_MCO
AA,DCA,BDL,38.8521,-77.0377,US,41.9389,-72.6832,US,#6cff7d,DCA_BDL
AA,DCA,GSP,38.8521,-77.0377,US,34.8956,-82.2188,US,#6cff7d,DCA_GSP
AA,PHX,SEA,33.4342,-112.0115,US,47.449,-122.3093,US,#426ae1,PHX_SEA
AA,CLT,PDX,35.214,-80.9431,US,45.5887,-122.5975,US,#ff0000,CLT_PDX
AA,ORD,SNA,41.9786,-87.9048,US,33.6756,-117.8682,US,#ffff00,ORD_SNA
AA,MIA,BNA,25.7933,-80.2906,US,36.1245,-86.6782,US,#6cff7d,MIA_BNA
AA,DFW,ORD,32.8968,-97.038,US,41.9786,-87.9048,US,white,DFW_ORD
AA,BOS,PHX,42.3643,-71.0052,US,33.4342,-112.0115,US,#426ae1,BOS_PHX
AA,DFW,GEG,32.8968,-97.038,US,47.6198,-117.5337,US,#ffa500,DFW_GEG
AA,BOS,ROC,42.3643,-71.0052,US,43.1189,-77.6724,US,gray,BOS_ROC
AA,ORD,BMI,41.9786,-87.9048,US,40.4767,-88.9167,US,#ffff00,ORD_BMI
AA,CLT,CAE,35.214,-80.9431,US,33.9387,-81.1195,US,#ff0000,CLT_CAE
AA,ORD,COU,41.9786,-87.9048,US,38.8183,-92.22,US,#ffff00,ORD_COU
AA,PHX,OKC,33.4342,-112.0115,US,35.3931,-97.6007,US,#426ae1,PHX_OKC
AA,ORD,SLC,41.9786,-87.9048,US,40.7884,-111.9778,US,#ffff00,ORD_SLC
AA,ORD,LAS,41.9786,-87.9048,US,36.0804,-115.1523,US,#ffff00,ORD_LAS
AA,PHL,BWI,39.8719,-75.2411,US,39.1754,-76.6683,US,#fd68b3,PHL_BWI
AA,DCA,DTW,38.8521,-77.0377,US,42.2124,-83.3534,US,#6cff7d,DCA_DTW
AA,ORD,TPA,41.9786,-87.9048,US,27.9755,-82.5332,US,#ffff00,ORD_TPA
AA,DCA,CVG,38.8521,-77.0377,US,39.0488,-84.6678,US,#6cff7d,DCA_CVG
AA,DFW,SMF,32.8968,-97.038,US,38.6954,-121.5908,US,#ffa500,DFW_SMF
AA,ORD,PIA,41.9786,-87.9048,US,40.6642,-89.6933,US,#ffff00,ORD_PIA
AA,DFW,SHV,32.8968,-97.038,US,32.4466,-93.8256,US,#ffa500,DFW_SHV
AA,ORD,JLN,41.9786,-87.9048,US,37.1519,-94.4983,US,#ffff00,ORD_JLN
AA,JFK,MIA,40.6397,-73.7789,US,25.7933,-80.2906,US,#6cff7d,JFK_MIA
AA,DFW,BHM,32.8968,-97.038,US,33.5629,-86.7535,US,#ffa500,DFW_BHM
AA,PHL,MKE,39.8719,-75.2411,US,42.9472,-87.8966,US,#fd68b3,PHL_MKE
AA,LAX,OMA,33.9425,-118.4081,US,41.3032,-95.8941,US,#00ffff,LAX_OMA
AA,LAX,KOA,33.9425,-118.4081,US,19.7389,-156.0457,US,#00ffff,LAX_KOA
AA,PHL,PWM,39.8719,-75.2411,US,43.6462,-70.3093,US,#fd68b3,PHL_PWM
AA,LAX,RDU,33.9425,-118.4081,US,35.8777,-78.7875,US,#00ffff,LAX_RDU
AA,CLT,TLH,35.214,-80.9431,US,30.3965,-84.3503,US,#ff0000,CLT_TLH
AA,CLT,GRR,35.214,-80.9431,US,42.8808,-85.5228,US,#ff0000,CLT_GRR
AA,ORD,CHO,41.9786,-87.9048,US,38.1386,-78.4529,US,#ffff00,ORD_CHO
AA,ORD,CWA,41.9786,-87.9048,US,44.7776,-89.6668,US,#ffff00,ORD_CWA
AA,MIA,DTW,25.7933,-80.2906,US,42.2124,-83.3534,US,#6cff7d,MIA_DTW
AA,CLT,CHA,35.214,-80.9431,US,35.0353,-85.2038,US,#ff0000,CLT_CHA
AA,LGA,PWM,40.7773,-73.8727,US,43.6462,-70.3093,US,#426ae1,LGA_PWM
AA,DFW,TXK,32.8968,-97.038,US,33.4537,-93.991,US,#ffa500,DFW_TXK
AA,DFW,CRP,32.8968,-97.038,US,27.7704,-97.5012,US,#ffa500,DFW_CRP
AA,ORD,CVG,41.9786,-87.9048,US,39.0488,-84.6678,US,#ffff00,ORD_CVG
AA,LGA,DAY,40.7773,-73.8727,US,39.9024,-84.2194,US,#426ae1,LGA_DAY
AA,DFW,GJT,32.8968,-97.038,US,39.1224,-108.5267,US,#ffa500,DFW_GJT
AA,DFW,SLC,32.8968,-97.038,US,40.7884,-111.9778,US,#ffa500,DFW_SLC
AA,DFW,STL,32.8968,-97.038,US,38.7487,-90.37,US,#ffa500,DFW_STL
AA,DCA,BHM,38.8521,-77.0377,US,33.5629,-86.7535,US,#6cff7d,DCA_BHM
AA,BOS,MDT,42.3643,-71.0052,US,40.1935,-76.7633,US,gray,BOS_MDT
AA,BOS,DCA,42.3643,-71.0052,US,38.8521,-77.0377,US,#6cff7d,BOS_DCA
AA,LGA,SDF,40.7773,-73.8727,US,38.1744,-85.736,US,#426ae1,LGA_SDF
AA,ORD,CMI,41.9786,-87.9048,US,40.0393,-88.2781,US,#ffff00,ORD_CMI
AA,PHL,MYR,39.8719,-75.2411,US,33.6797,-78.9283,US,#fd68b3,PHL_MYR
AA,PHX,TUS,33.4342,-112.0115,US,32.1161,-110.941,US,#426ae1,PHX_TUS
AA,PHL,HVN,39.8719,-75.2411,US,41.2638,-72.8868,US,#fd68b3,PHL_HVN
AA,PHL,IAH,39.8719,-75.2411,US,29.9844,-95.3414,US,#fd68b3,PHL_IAH
AA,LGA,MEM,40.7773,-73.8727,US,35.0435,-89.9767,US,#426ae1,LGA_MEM
AA,DFW,GSO,32.8968,-97.038,US,36.0977,-79.9373,US,#ffa500,DFW_GSO
AA,CLT,MSY,35.214,-80.9431,US,29.9934,-90.258,US,#ff0000,CLT_MSY
AA,CLT,BTV,35.214,-80.9431,US,44.4718,-73.1532,US,#ff0000,CLT_BTV
AA,DFW,ONT,32.8968,-97.038,US,34.056,-117.6012,US,#ffa500,DFW_ONT
AA,LGA,XNA,40.7773,-73.8727,US,36.2819,-94.3068,US,#426ae1,LGA_XNA
AA,PHX,STL,33.4342,-112.0115,US,38.7487,-90.37,US,#426ae1,PHX_STL
AA,ORD,RST,41.9786,-87.9048,US,43.9083,-92.5,US,#ffff00,ORD_RST
AA,DCA,MIA,38.8521,-77.0377,US,25.7933,-80.2906,US,white,DCA_MIA
AA,ORD,MSY,41.9786,-87.9048,US,29.9934,-90.258,US,#ffff00,ORD_MSY
AA,DFW,GPT,32.8968,-97.038,US,30.4073,-89.0701,US,#ffa500,DFW_GPT
AA,PHX,SGU,33.4342,-112.0115,US,37.0906,-113.5931,US,#426ae1,PHX_SGU
AA,DFW,AEX,32.8968,-97.038,US,31.3274,-92.5486,US,#ffa500,DFW_AEX
AA,ORD,SRQ,41.9786,-87.9048,US,27.3954,-82.5543,US,#ffff00,ORD_SRQ
AA,DFW,LFT,32.8968,-97.038,US,30.2052,-91.9876,US,#ffa500,DFW_LFT
AA,DEN,PHL,39.8617,-104.6732,US,39.8719,-75.2411,US,#fd68b3,DEN_PHL
AA,CLT,FWA,35.214,-80.9431,US,40.9785,-85.1951,US,#ff0000,CLT_FWA
AA,DFW,BWI,32.8968,-97.038,US,39.1754,-76.6683,US,#ffa500,DFW_BWI
AA,JFK,IND,40.6397,-73.7789,US,39.7173,-86.2944,US,gray,JFK_IND
AA,DCA,RDU,38.8521,-77.0377,US,35.8777,-78.7875,US,#6cff7d,DCA_RDU
AA,DFW,MHK,32.8968,-97.038,US,39.1412,-96.6708,US,#ffa500,DFW_MHK
