airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
UA,EWR,MSY,40.6925,-74.1687,US,29.9934,-90.258,US,#426ae1,EWR_MSY
AA,CLT,SBN,35.214,-80.9431,US,41.7086,-86.3172,US,#00ffff,CLT_SBN
UA,IAH,SNA,29.9844,-95.3414,US,33.6756,-117.8682,US,#426ae1,IAH_SNA
UA,DEN,RAP,39.8617,-104.6732,US,44.0453,-103.0575,US,#426ae1,DEN_RAP
DL,SLC,GJT,40.7884,-111.9778,US,39.1224,-108.5267,US,#ff0000,SLC_GJT
UA,IAD,CKB,38.9445,-77.4558,US,39.2966,-80.2281,US,#426ae1,IAD_CKB
UA,ORD,EAR,41.9786,-87.9048,US,40.7238,-99.0068,US,#426ae1,ORD_EAR
DL,DTW,FLL,42.2124,-83.3534,US,26.0727,-80.1527,US,#ff0000,DTW_FLL
AA,DCA,GSO,38.8521,-77.0377,US,36.0977,-79.9373,US,#00ffff,DCA_GSO
UA,ORD,DLH,41.9786,-87.9048,US,46.8421,-92.1936,US,#426ae1,ORD_DLH
AA,DFW,ORF,32.8968,-97.038,US,36.8946,-76.2012,US,#00ffff,DFW_ORF
UA,LAX,PSP,33.9425,-118.4081,US,33.8296,-116.5067,US,#426ae1,LAX_PSP
DL,LAX,OMA,33.9425,-118.4081,US,41.3032,-95.8941,US,#ff0000,LAX_OMA
AA,CLT,CLE,35.214,-80.9431,US,41.4117,-81.8498,US,#00ffff,CLT_CLE
AA,CLT,LIT,35.214,-80.9431,US,34.7294,-92.2242,US,#00ffff,CLT_LIT
DL,ATL,GPT,33.6367,-84.4281,US,30.4073,-89.0701,US,#ff0000,ATL_GPT
UA,DEN,LBL,39.8617,-104.6732,US,37.0442,-100.9599,US,#426ae1,DEN_LBL
UA,ORD,ORF,41.9786,-87.9048,US,36.8946,-76.2012,US,#426ae1,ORD_ORF
DL,BOS,CVG,42.3643,-71.0052,US,39.0488,-84.6678,US,#ff0000,BOS_CVG
DL,ATL,HOU,33.6367,-84.4281,US,29.6454,-95.2789,US,#ff0000,ATL_HOU
AA,CLT,AVL,35.214,-80.9431,US,35.4367,-82.5417,US,#00ffff,CLT_AVL
UA,IAH,ASE,29.9844,-95.3414,US,39.2232,-106.8688,US,#426ae1,IAH_ASE
DL,BOS,MCO,42.3643,-71.0052,US,28.4294,-81.309,US,#ff0000,BOS_MCO
DL,LAS,SEA,36.0804,-115.1523,US,47.449,-122.3093,US,#ff0000,LAS_SEA
DL,ATL,ICT,33.6367,-84.4281,US,37.6499,-97.4331,US,#ff0000,ATL_ICT
AA,DFW,TXK,32.8968,-97.038,US,33.4537,-93.991,US,#00ffff,DFW_TXK
AA,PHL,ROA,39.8719,-75.2411,US,37.3255,-79.9754,US,#00ffff,PHL_ROA
DL,MSP,DEN,44.882,-93.2218,US,39.8617,-104.6732,US,#ff0000,MSP_DEN
AA,DFW,GRK,32.8968,-97.038,US,31.0672,-97.8289,US,#00ffff,DFW_GRK
AA,DCA,SDF,38.8521,-77.0377,US,38.1744,-85.736,US,#00ffff,DCA_SDF
AA,DCA,MHT,38.8521,-77.0377,US,42.9326,-71.4357,US,#00ffff,DCA_MHT
AA,DCA,LIT,38.8521,-77.0377,US,34.7294,-92.2242,US,#00ffff,DCA_LIT
UA,ORD,MSN,41.9786,-87.9048,US,43.1399,-89.3375,US,#426ae1,ORD_MSN
UA,ORD,MTJ,41.9786,-87.9048,US,38.5098,-107.8942,US,#426ae1,ORD_MTJ
UA,IAH,PHX,29.9844,-95.3414,US,33.4342,-112.0115,US,#426ae1,IAH_PHX
UA,IAH,MSP,29.9844,-95.3414,US,44.882,-93.2218,US,#426ae1,IAH_MSP
AA,DFW,ABQ,32.8968,-97.038,US,35.0402,-106.6092,US,#00ffff,DFW_ABQ
DL,MSP,AUS,44.882,-93.2218,US,30.195,-97.67,US,#ff0000,MSP_AUS
AA,MIA,IND,25.7933,-80.2906,US,39.7173,-86.2944,US,#00ffff,MIA_IND
AA,DFW,PHX,32.8968,-97.038,US,33.4342,-112.0115,US,#00ffff,DFW_PHX
AA,CLT,SDF,35.214,-80.9431,US,38.1744,-85.736,US,#00ffff,CLT_SDF
AA,DFW,SUX,32.8968,-97.038,US,42.4026,-96.3844,US,#00ffff,DFW_SUX
DL,SLC,OAK,40.7884,-111.9778,US,37.7213,-122.2207,US,#ff0000,SLC_OAK
DL,MSP,STL,44.882,-93.2218,US,38.7487,-90.37,US,#ff0000,MSP_STL
DL,DCA,SLC,38.8521,-77.0377,US,40.7884,-111.9778,US,#ff0000,DCA_SLC
UA,DEN,ATW,39.8617,-104.6732,US,44.2581,-88.5191,US,#426ae1,DEN_ATW
AA,JFK,AUS,40.6397,-73.7789,US,30.195,-97.67,US,#00ffff,JFK_AUS
UA,EWR,IND,40.6925,-74.1687,US,39.7173,-86.2944,US,#426ae1,EWR_IND
DL,LGA,MSN,40.7773,-73.8727,US,43.1399,-89.3375,US,#ff0000,LGA_MSN
DL,ATL,ELP,33.6367,-84.4281,US,31.8067,-106.3778,US,#ff0000,ATL_ELP
AA,ORD,HPN,41.9786,-87.9048,US,41.067,-73.7076,US,#00ffff,ORD_HPN
DL,ATL,IND,33.6367,-84.4281,US,39.7173,-86.2944,US,#ff0000,ATL_IND
UA,IAD,DAY,38.9445,-77.4558,US,39.9024,-84.2194,US,#426ae1,IAD_DAY
UA,DEN,LBF,39.8617,-104.6732,US,41.1262,-100.6837,US,#426ae1,DEN_LBF
DL,DTW,PDX,42.2124,-83.3534,US,45.5887,-122.5975,US,#ff0000,DTW_PDX
AA,CLT,ITH,35.214,-80.9431,US,42.4911,-76.4586,US,#00ffff,CLT_ITH
UA,IAH,LBB,29.9844,-95.3414,US,33.6633,-101.8233,US,#426ae1,IAH_LBB
DL,SEA,BZN,47.449,-122.3093,US,45.7775,-111.153,US,#ff0000,SEA_BZN
DL,LAX,DCA,33.9425,-118.4081,US,38.8521,-77.0377,US,#ff0000,LAX_DCA
UA,DEN,SGU,39.8617,-104.6732,US,37.0906,-113.5931,US,#426ae1,DEN_SGU
UA,ORD,ROC,41.9786,-87.9048,US,43.1189,-77.6724,US,#426ae1,ORD_ROC
UA,DEN,GTF,39.8617,-104.6732,US,47.482,-111.3707,US,#426ae1,DEN_GTF
AA,ORD,ORF,41.9786,-87.9048,US,36.8946,-76.2012,US,#00ffff,ORD_ORF
AA,CLT,ORD,35.214,-80.9431,US,41.9786,-87.9048,US,#00ffff,CLT_ORD
DL,DTW,TVC,42.2124,-83.3534,US,44.74,-85.5817,US,#ff0000,DTW_TVC
DL,MSP,ATW,44.882,-93.2218,US,44.2581,-88.5191,US,#ff0000,MSP_ATW
AA,DFW,VPS,32.8968,-97.038,US,30.4833,-86.5253,US,#00ffff,DFW_VPS
DL,ATL,LNK,33.6367,-84.4281,US,40.851,-96.7592,US,#ff0000,ATL_LNK
UA,ORD,MLI,41.9786,-87.9048,US,41.4485,-90.5075,US,#426ae1,ORD_MLI
AA,PHL,BGR,39.8719,-75.2411,US,44.8074,-68.8281,US,#00ffff,PHL_BGR
DL,DTW,BTV,42.2124,-83.3534,US,44.4718,-73.1532,US,#ff0000,DTW_BTV
UA,DEN,ORD,39.8617,-104.6732,US,41.9786,-87.9048,US,#426ae1,DEN_ORD
DL,ATL,ALB,33.6367,-84.4281,US,42.7483,-73.8017,US,#ff0000,ATL_ALB
DL,MSP,DCA,44.882,-93.2218,US,38.8521,-77.0377,US,#ff0000,MSP_DCA
DL,BOS,LGA,42.3643,-71.0052,US,40.7773,-73.8727,US,#ff0000,BOS_LGA
AA,CLT,VPS,35.214,-80.9431,US,30.4833,-86.5253,US,#00ffff,CLT_VPS
AA,PHL,CMH,39.8719,-75.2411,US,39.998,-82.8919,US,#00ffff,PHL_CMH
UA,ORD,SLC,41.9786,-87.9048,US,40.7884,-111.9778,US,#426ae1,ORD_SLC
AA,CLT,PNS,35.214,-80.9431,US,30.4734,-87.1864,US,#00ffff,CLT_PNS
UA,IAD,SCE,38.9445,-77.4558,US,40.8493,-77.8487,US,#426ae1,IAD_SCE
AA,DFW,DRT,32.8968,-97.038,US,29.3742,-100.9272,US,#00ffff,DFW_DRT
DL,LGA,BTV,40.7773,-73.8727,US,44.4718,-73.1532,US,#ff0000,LGA_BTV
AA,BOS,PHX,42.3643,-71.0052,US,33.4342,-112.0115,US,#00ffff,BOS_PHX
DL,SLC,PSC,40.7884,-111.9778,US,46.2646,-119.119,US,#ff0000,SLC_PSC
UA,DEN,DSM,39.8617,-104.6732,US,41.5341,-93.6506,US,#426ae1,DEN_DSM
DL,SLC,TUS,40.7884,-111.9778,US,32.1161,-110.941,US,#ff0000,SLC_TUS
DL,ATL,DSM,33.6367,-84.4281,US,41.5341,-93.6506,US,#ff0000,ATL_DSM
DL,ATL,PIT,33.6367,-84.4281,US,40.4915,-80.2329,US,#ff0000,ATL_PIT
UA,EWR,AUS,40.6925,-74.1687,US,30.195,-97.67,US,#426ae1,EWR_AUS
DL,SLC,FCA,40.7884,-111.9778,US,48.3105,-114.256,US,#ff0000,SLC_FCA
